0.000000,0.000000,0.000000
-0.081857,-0.915480,-1.831706
-0.081392,-0.912591,-1.831208
-0.080622,-0.908545,-1.830746
-0.079778,-0.904650,-1.830039
-0.079129,-0.901015,-1.829291
-0.078477,-0.896646,-1.828340
-0.078166,-0.894175,-1.827773
-0.077821,-0.891150,-1.826809
-0.077614,-0.888270,-1.825924
-0.077287,-0.885208,-1.825235
-0.076796,-0.882064,-1.824554
-0.076261,-0.878925,-1.823862
-0.075859,-0.875461,-1.823256
-0.075388,-0.871508,-1.822684
-0.074863,-0.867095,-1.822189
-0.074184,-0.862204,-1.821610
-0.073267,-0.856737,-1.821209
-0.072052,-0.850931,-1.820949
-0.070936,-0.845142,-1.820608
-0.069989,-0.839508,-1.820087
-0.069120,-0.834099,-1.819654
-0.068387,-0.829045,-1.818996
-0.067816,-0.824283,-1.818434
-0.067311,-0.819620,-1.817835
-0.066926,-0.814855,-1.816995
-0.066611,-0.809625,-1.816261
-0.066047,-0.803693,-1.815647
-0.064958,-0.797052,-1.815169
-0.063631,-0.789981,-1.814762
-0.062194,-0.782673,-1.814496
-0.060783,-0.775602,-1.814213
-0.059623,-0.769216,-1.813725
-0.058707,-0.763775,-1.813051
-0.058091,-0.759493,-1.812187
-0.057814,-0.756413,-1.811169
-0.057886,-0.754294,-1.809964
-0.057969,-0.752799,-1.808948
-0.057746,-0.752035,-1.807872
-0.057298,-0.752397,-1.806768
-0.056927,-0.754106,-1.805521
-0.056668,-0.758012,-1.803928
-0.056648,-0.765290,-1.801878
-0.057172,-0.777018,-1.799014
-0.058821,-0.794231,-1.795368
-0.062048,-0.817573,-1.790592
-0.067266,-0.847889,-1.784333
-0.074451,-0.885901,-1.776253
-0.084623,-0.931843,-1.765553
-0.099619,-0.985330,-1.750915
-0.121017,-1.045999,-1.731227
-0.151285,-1.111169,-1.704438
-0.193028,-1.177136,-1.667882
-0.246338,-1.240950,-1.620582
-0.316844,-1.298524,-1.554876
-0.401760,-1.345969,-1.472584
-0.491926,-1.379235,-1.384323
-0.572348,-1.399876,-1.305565
-0.578859,-1.399744,-1.299028
-0.527695,-1.385066,-1.348819
-0.444895,-1.355628,-1.428853
-0.362529,-1.312696,-1.507852
-0.292691,-1.257043,-1.574725
-0.237520,-1.189783,-1.626697
-0.192926,-1.112490,-1.666239
-0.155906,-1.026683,-1.697095
-0.124935,-0.934352,-1.722105
-0.101125,-0.836634,-1.741210
-0.081310,-0.736053,-1.756228
-0.064362,-0.634096,-1.767777
-0.048740,-0.533465,-1.777082
-0.035006,-0.435430,-1.784455
-0.024222,-0.341877,-1.789711
-0.014229,-0.258470,-1.792804
-0.004773,-0.187474,-1.794671
0.003790,-0.131786,-1.795318
0.011088,-0.094297,-1.794826
0.014768,-0.076052,-1.793695
0.014721,-0.077746,-1.792267
0.012634,-0.098260,-1.790136
0.009432,-0.135127,-1.787072
0.004572,-0.185162,-1.783618
-0.001205,-0.245853,-1.780145
-0.007361,-0.315798,-1.775976
-0.014411,-0.394743,-1.770422
-0.023298,-0.481256,-1.763593
-0.034999,-0.574706,-1.755107
-0.049648,-0.674243,-1.744216
-0.067902,-0.779395,-1.729844
-0.091579,-0.889734,-1.710155
-0.125342,-1.003165,-1.681300
-0.176482,-1.117552,-1.635824
-0.259793,-1.228350,-1.558715
-0.401702,-1.325464,-1.425890
-0.632411,-1.400255,-1.204428
-0.971285,-1.444167,-0.871484
-1.261420,-1.458034,-0.582766
-1.327566,-1.458083,-0.515783
-1.148836,-1.450591,-0.691657
-0.847221,-1.426191,-0.989411
-0.593423,-1.377917,-1.238304
-0.421780,-1.309934,-1.404252
-0.311704,-1.225427,-1.508986
-0.237175,-1.128664,-1.577238
-0.183840,-1.020485,-1.624098
-0.142835,-0.901921,-1.658478
-0.109415,-0.775936,-1.684201
-0.080427,-0.646169,-1.704199
-0.056497,-0.515946,-1.719324
-0.037418,-0.389055,-1.730340
-0.022648,-0.268952,-1.737783
-0.009802,-0.158760,-1.742839
0.000903,-0.061966,-1.745289
0.010540,0.017403,-1.745923
0.018219,0.077225,-1.745468
0.023175,0.115515,-1.744023
0.025322,0.131588,-1.742368
0.025061,0.127150,-1.740610
0.023326,0.104571,-1.737986
0.020107,0.067257,-1.734626
0.015206,0.018497,-1.730973
0.009211,-0.040268,-1.726917
0.002401,-0.107248,-1.722890
-0.004940,-0.181656,-1.718866
-0.012301,-0.263462,-1.714543
-0.020708,-0.353118,-1.709391
-0.031381,-0.450051,-1.702757
-0.045158,-0.553896,-1.693836
-0.062564,-0.664717,-1.681323
-0.085019,-0.781365,-1.663359
-0.114744,-0.902847,-1.638198
-0.156356,-1.028104,-1.601080
-0.222429,-1.155003,-1.539596
-0.344524,-1.280325,-1.422525
-0.624673,-1.389545,-1.151336
-1.247455,-1.450934,-0.545548
-1.909334,-1.438811,0.106755
-2.156082,-1.412203,0.353689
-2.185830,-1.405211,0.382517
-2.079667,-1.418567,0.279195
-1.797933,-1.436612,0.002396
-1.361430,-1.436869,-0.430920
-0.915941,-1.405592,-0.871752
-0.617347,-1.342842,-1.163919
-0.436999,-1.260616,-1.337225
-0.320616,-1.160937,-1.447762
-0.244611,-1.047614,-1.516444
-0.187445,-0.922862,-1.565189
-0.141304,-0.788194,-1.602296
-0.104535,-0.647582,-1.628351
-0.073147,-0.505229,-1.648130
-0.046992,-0.365460,-1.663070
-0.027516,-0.232020,-1.675059
-0.012059,-0.108078,-1.684747
-0.001125,0.005017,-1.690283
0.008886,0.101554,-1.692310
0.019473,0.179045,-1.692711
0.026883,0.222262,-1.692062
0.034181,0.256692,-1.690585
0.036366,0.263065,-1.689459
0.034249,0.241438,-1.687783
0.030493,0.196723,-1.685342
0.025820,0.133315,-1.681566
0.020435,0.054130,-1.677592
0.013153,-0.038706,-1.673076
0.003721,-0.145234,-1.666974
-0.009887,-0.263569,-1.658273
-0.030246,-0.390677,-1.645745
-0.057717,-0.522967,-1.628192
-0.091514,-0.655361,-1.604999
-0.130471,-0.783338,-1.574525
-0.174575,-0.901658,-1.536653
-0.225533,-1.006476,-1.490914
-0.290296,-1.096722,-1.426830
-0.378732,-1.174501,-1.333971
-0.510063,-1.242919,-1.200160
-0.707956,-1.301361,-1.008948
-0.966477,-1.338921,-0.766477
-1.210443,-1.353047,-0.537057
-1.352115,-1.350704,-0.397597
-1.325141,-1.344408,-0.423736
-1.156353,-1.330546,-0.588052
-0.920075,-1.298419,-0.814621
-0.700874,-1.239478,-1.025017
-0.529074,-1.159987,-1.186011
-0.405395,-1.063712,-1.298559
-0.315870,-0.957826,-1.375793
-0.247482,-0.845638,-1.432441
-0.195411,-0.728120,-1.474090
-0.153546,-0.606512,-1.504357
-0.118185,-0.482875,-1.526421
-0.086150,-0.359174,-1.543993
-0.057584,-0.237066,-1.558289
-0.032887,-0.119763,-1.569839
-0.013333,-0.006982,-1.578362
0.003080,0.096182,-1.583298
0.018409,0.187697,-1.585329
0.031351,0.267122,-1.585873
0.042469,0.332398,-1.585171
0.051712,0.383737,-1.583536
0.059626,0.420584,-1.580547
0.065736,0.442659,-1.576345
0.069067,0.453112,-1.571242
0.068672,0.455140,-1.566443
0.064971,0.452202,-1.563555
0.059935,0.447603,-1.562456
0.055511,0.444068,-1.561212
0.052497,0.443776,-1.559900
0.052097,0.446879,-1.558776
0.054664,0.452624,-1.557313
0.058689,0.459779,-1.555551
0.062251,0.467881,-1.553631
0.064992,0.475998,-1.551605
0.067198,0.482864,-1.549943
0.069271,0.487626,-1.548281
0.070842,0.490284,-1.546469
0.071853,0.490887,-1.544287
0.072507,0.490324,-1.541509
0.072818,0.488968,-1.538620
0.072771,0.487313,-1.536168
0.072359,0.486040,-1.534274
0.071664,0.485592,-1.532735
0.070850,0.486633,-1.531420
0.070321,0.489569,-1.530075
0.070908,0.493783,-1.528621
0.073152,0.498531,-1.526673
0.075683,0.503934,-1.524540
0.077531,0.510082,-1.522330
0.078596,0.516524,-1.520689
0.079688,0.522769,-1.519245
0.080915,0.528426,-1.517624
0.082243,0.533270,-1.515941
0.083805,0.537076,-1.514295
0.085277,0.539609,-1.512639
0.086526,0.540374,-1.511087
0.087225,0.539303,-1.509584
0.086837,0.536604,-1.508309
0.085481,0.532775,-1.507347
0.083792,0.528575,-1.506304
0.082321,0.524473,-1.505174
0.081276,0.521153,-1.503874
0.080645,0.519121,-1.502461
0.080601,0.518315,-1.501019
0.081107,0.518728,-1.499481
0.081733,0.520313,-1.498036
0.082276,0.522805,-1.496670
0.082843,0.525940,-1.495385
0.083586,0.529296,-1.494011
0.084530,0.532622,-1.492429
0.085526,0.535776,-1.490854
0.086532,0.538490,-1.489346
0.087279,0.540603,-1.487913
0.087474,0.542212,-1.486542
0.087175,0.543500,-1.485301
0.086877,0.544467,-1.484152
0.086934,0.544768,-1.483310
0.087115,0.544257,-1.482743
0.086626,0.543282,-1.482422
0.084859,0.541424,-1.483630
0.081807,0.538180,-1.486873
0.077634,0.533608,-1.491345
0.072364,0.527462,-1.496045
0.066232,0.519700,-1.500718
0.060222,0.511190,-1.504234
0.055389,0.502266,-1.506083
0.052093,0.493469,-1.506743
0.050379,0.485813,-1.506529
0.049608,0.480063,-1.505569
0.049207,0.477046,-1.504311
0.049236,0.476673,-1.503301
0.049493,0.478338,-1.502927
0.049545,0.481550,-1.503338
0.049147,0.485879,-1.504286
0.048564,0.490321,-1.505715
0.048419,0.493876,-1.507126
0.048632,0.495988,-1.508031
0.048624,0.496392,-1.508411
0.048000,0.495555,-1.508355
0.047046,0.493581,-1.507982
0.046250,0.490463,-1.507386
0.045839,0.486655,-1.506516
0.045688,0.482182,-1.505536
0.045883,0.476758,-1.504780
0.046585,0.469667,-1.504161
0.047546,0.459936,-1.503475
0.047463,0.447296,-1.502818
0.045888,0.431261,-1.502514
0.043185,0.411432,-1.502527
0.039727,0.388017,-1.502725
0.035674,0.360877,-1.503039
0.030983,0.330943,-1.503233
0.025562,0.299600,-1.503141
0.020505,0.266824,-1.503150
0.017270,0.231711,-1.503152
0.014904,0.194513,-1.502462
0.009926,0.157528,-1.500556
0.002798,0.122187,-1.498912
-0.001874,0.088169,-1.497377
-0.002843,0.053738,-1.495641
-0.003298,0.018114,-1.493878
-0.005946,-0.018653,-1.491575
-0.010406,-0.057330,-1.488753
-0.015898,-0.097854,-1.485190
-0.022017,-0.139216,-1.481373
-0.027178,-0.181215,-1.477467
-0.031369,-0.224771,-1.472320
-0.036736,-0.268276,-1.466169
-0.044840,-0.310673,-1.458965
-0.055170,-0.350167,-1.450893
-0.065207,-0.385014,-1.442930
-0.073289,-0.413606,-1.435428
-0.078299,-0.434417,-1.429092
-0.081197,-0.445954,-1.424075
-0.081573,-0.448799,-1.420871
-0.080249,-0.444153,-1.419198
-0.078372,-0.432987,-1.419181
-0.076074,-0.415999,-1.420407
-0.072655,-0.393949,-1.422385
-0.067788,-0.368340,-1.425465
-0.062119,-0.340294,-1.429147
-0.056580,-0.310803,-1.431966
-0.051284,-0.281200,-1.433460
-0.046379,-0.252148,-1.433811
-0.042100,-0.224283,-1.433026
-0.037665,-0.198575,-1.431331
-0.032956,-0.176295,-1.428280
-0.028427,-0.158876,-1.424217
-0.024750,-0.147479,-1.420263
-0.022781,-0.142758,-1.416238
-0.023308,-0.144626,-1.411756
-0.026353,-0.151387,-1.406899
-0.031212,-0.160274,-1.401656
-0.036641,-0.168590,-1.396419
-0.040994,-0.173857,-1.391630
-0.042673,-0.174334,-1.387888
-0.042057,-0.169295,-1.385069
-0.040142,-0.158418,-1.383224
-0.037696,-0.141728,-1.382519
-0.034465,-0.119919,-1.382753
-0.029995,-0.094174,-1.383366
-0.024280,-0.066746,-1.384745
-0.018219,-0.039626,-1.387838
-0.012751,-0.015002,-1.393115
-0.008555,0.005485,-1.399816
-0.006172,0.021460,-1.406960
-0.005395,0.032071,-1.414069
-0.005668,0.037216,-1.420045
-0.006847,0.037293,-1.424817
-0.008609,0.032457,-1.428124
-0.010871,0.024223,-1.430168
-0.012848,0.013640,-1.430965
-0.014077,0.000934,-1.430823
