0.000000,0.000000,0.000000
0.014717,-0.058890,0.012781
-0.001612,-0.065942,0.014911
0.044331,-0.060441,0.013846
0.017185,-0.073956,0.024496
0.001364,-0.056130,0.019171
0.000957,-0.073182,0.020236
0.004182,-0.062073,0.006390
0.024493,-0.082308,0.021301
0.017229,-0.054298,-0.021301
0.030035,-0.062747,0.005325
-0.034045,-0.054411,-0.002130
0.027531,-0.046450,-0.014911
-0.053244,-0.066734,0.002130
-0.024120,-0.085755,-0.010651
0.047693,-0.083924,0.010651
-0.030173,-0.093004,0.003195
0.028803,-0.076473,0.035147
0.085189,-0.075521,0.019171
0.076623,-0.084687,0.005325
0.011871,-0.108274,0.022366
0.032173,-0.058244,0.023431
0.068981,-0.126323,0.039407
0.108348,-0.090844,0.022366
0.033392,-0.041404,-0.013846
0.029246,-0.124781,0.018106
-0.105679,-0.092267,0.047928
-0.004337,-0.095846,0.002130
0.208457,-0.130079,-0.035147
0.042243,0.003998,-0.007455
-0.121529,-0.112846,-0.026627
-0.200976,-0.156168,0.019171
-0.167513,-0.151891,0.041537
-0.158367,-0.178276,-0.045798
0.048306,-0.041272,-0.035147
0.233581,-0.062191,-0.020236
0.171665,-0.038231,0.001065
-0.037536,-0.109586,0.020236
-0.129679,-0.148075,-0.026627
-0.083762,-0.178170,0.022366
0.057539,-0.125734,0.041537
-0.057193,-0.109662,0.019171
-0.044898,-0.108292,0.054318
-0.101487,-0.107903,0.002130
0.075737,-0.135727,0.030887
0.123426,-0.152636,0.052188
0.059482,-0.076945,-0.018106
0.128076,-0.166468,-0.050058
0.169661,-0.057471,-0.069229
0.331454,-0.036613,-0.027692
0.273759,-0.080686,0.002130
0.052610,-0.054286,-0.034082
0.240055,-0.047560,-0.023431
0.202309,-0.053152,-0.037277
0.069471,-0.024825,-0.059644
0.201395,-0.064277,-0.038342
0.164461,-0.124323,-0.020236
0.076063,-0.190452,0.005325
-0.171347,-0.183405,0.000000
-0.289590,-0.204106,-0.012781
-0.396373,-0.212984,-0.024496
-0.318360,-0.213099,0.004260
-0.235380,-0.259101,0.000000
-0.198171,-0.234567,0.012781
0.370787,0.037601,0.001065
0.465595,0.025988,0.018106
0.556978,0.005766,0.038342
0.494782,-0.030988,0.045798
0.376306,-0.074573,0.045798
0.301910,-0.085033,0.056448
0.279827,-0.063060,0.061774
0.238072,-0.115226,0.040472
0.101658,-0.241529,0.010651
-0.059076,-0.398640,-0.005325
-0.229564,-0.555886,-0.011716
-0.671885,-0.483208,-0.070294
-0.461363,-0.273593,-0.104376
-0.254323,-0.086127,-0.115027
-0.031212,0.070644,-0.120352
