0.000000,0.000000,0.000000
-0.000406,-0.000806,0.000052
-0.000881,-0.001929,0.000074
-0.001132,-0.003091,0.000128
-0.001329,-0.004290,0.000182
-0.001702,-0.005754,0.000166
-0.002040,-0.007402,0.000188
-0.002216,-0.009115,0.000473
-0.002412,-0.011266,0.000356
-0.002548,-0.013112,0.000427
-0.002759,-0.014918,0.000733
-0.002980,-0.017066,0.000616
-0.002592,-0.017691,0.000515
-0.002937,-0.019531,0.001597
-0.002620,-0.019503,0.001093
-0.001940,-0.018224,0.000867
-0.003466,-0.022216,0.000850
-0.003742,-0.022142,0.001474
-0.003835,-0.021780,0.002072
-0.003846,-0.024232,0.001764
-0.003140,-0.023992,0.002071
-0.001729,-0.023565,0.002099
-0.001474,-0.023685,0.001982
-0.003833,-0.029950,0.001899
-0.003064,-0.031712,0.003153
0.000240,-0.029950,0.003189
-0.000830,-0.033667,0.003248
-0.001349,-0.031458,0.003318
-0.000040,-0.032181,0.003371
0.000785,-0.033196,0.003691
0.000455,-0.037779,0.003607
-0.000133,-0.042741,0.003490
-0.001215,-0.050291,0.002617
-0.001562,-0.056772,0.002408
-0.001101,-0.064899,0.002343
-0.000713,-0.071807,0.002899
-0.000886,-0.079142,0.003272
-0.001133,-0.084820,0.003539
-0.002000,-0.090209,0.003073
-0.002836,-0.091190,0.002796
-0.003249,-0.092231,0.001873
-0.002461,-0.091194,0.002075
-0.001496,-0.091647,0.002844
-0.001431,-0.093201,0.003384
-0.001212,-0.098319,0.003581
-0.000122,-0.104078,0.003778
0.000205,-0.110741,0.003540
-0.001238,-0.116286,0.003088
-0.003031,-0.120584,0.002222
-0.001836,-0.121014,0.002427
-0.000292,-0.119514,0.003897
0.000101,-0.116663,0.004018
0.000350,-0.114483,0.003658
0.000672,-0.115529,0.003752
0.000524,-0.117188,0.003305
-0.001360,-0.123259,0.003393
-0.001748,-0.131723,0.002221
-0.001817,-0.142132,0.002185
-0.000178,-0.156797,0.002270
0.001313,-0.166728,0.002010
0.001263,-0.178925,0.003275
0.001059,-0.185081,0.003743
-0.001101,-0.186062,0.002513
-0.001087,-0.181920,0.001881
0.001756,-0.176489,0.003112
0.003771,-0.170802,0.004045
0.005257,-0.167060,0.004479
0.005595,-0.168031,0.004707
0.004992,-0.173190,0.004419
0.004964,-0.182722,0.004265
0.004611,-0.193818,0.004147
0.004060,-0.207159,0.003776
0.004530,-0.220799,0.003247
0.005485,-0.232433,0.003171
0.006034,-0.240469,0.003093
0.005976,-0.242406,0.003069
0.006251,-0.240369,0.003623
0.007447,-0.234249,0.003991
0.008366,-0.225824,0.004340
0.008033,-0.218299,0.004733
0.007924,-0.213109,0.004831
0.008024,-0.212427,0.004310
0.008719,-0.217867,0.004058
0.009477,-0.228568,0.004416
0.008945,-0.245483,0.004550
0.008615,-0.263855,0.004135
0.009331,-0.283688,0.003327
0.010561,-0.298969,0.003765
0.009489,-0.310184,0.002558
0.009479,-0.314126,0.001197
0.011679,-0.314498,0.002907
0.013693,-0.303052,0.005062
0.011477,-0.292768,0.003484
0.012904,-0.282127,0.003367
0.015589,-0.272890,0.004962
0.015898,-0.266953,0.005535
0.015998,-0.269398,0.005441
0.017802,-0.277911,0.005795
0.017730,-0.293066,0.005579
0.017470,-0.309412,0.004996
0.016371,-0.326932,0.003866
0.016299,-0.340855,0.002848
0.019222,-0.349025,0.003345
0.020719,-0.352520,0.004273
0.020604,-0.351068,0.005183
0.020376,-0.346493,0.004134
0.021012,-0.338442,0.004076
0.022636,-0.325577,0.004932
0.024082,-0.321221,0.006068
0.024778,-0.316834,0.006086
0.026956,-0.318909,0.005943
0.025524,-0.330392,0.005081
0.027080,-0.340028,0.005772
0.025469,-0.354255,0.005225
0.026220,-0.371900,0.004474
0.028861,-0.387101,0.004197
0.029182,-0.402395,0.003911
0.028377,-0.411822,0.004062
0.027352,-0.420705,0.003325
0.030764,-0.420431,0.004659
